,delta_H,alpha,F,ASI_raw,ASI,soberania,CSI_V3,cohort
user_3977,0.10486319663376999,0.07696626614572409,0.6394530766619557,0.012621612117557773,0.00478,False,13.639262598202365,Basic
user_3978,0.05455637780400187,0.21052363714844835,0.5942654764823248,0.01932706431632153,0.007319,False,14.228249463376018,Basic
user_3979,0.09359008002518479,0.27121581092036634,0.8141541154684252,0.031177278313612958,0.011807,False,15.341431372008671,Basic
user_3980,0.1689766202639296,0.09536782054568363,0.9226108142492644,0.017466662810428264,0.006615,False,15.919881702394939,Basic
user_3981,0.24796292235376585,0.18607865040276556,0.6765942150693361,0.06819538936907123,0.025826,False,6.700711545999154,Basic
user_3982,0.2531168841074453,0.26820315807180634,0.7772510647405817,0.08734210959436947,0.033077,False,14.854403942887744,Basic
user_3983,0.06817867876209785,0.19682724147880795,0.7296743606445738,0.018390972730025993,0.006965,False,18.034970739840567,Basic
user_3984,0.1622803707906304,0.08247068263399125,0.40142997675505554,0.03333924652409994,0.012626,False,4.426304377151543,Basic
user_3985,0.1876959351331347,0.121975363968857,0.8159189236970739,0.028059503632543562,0.010626,False,0.9164642095721772,Basic
user_3986,0.15967561883809311,0.1922589940426871,0.8002780115906267,0.03836051148017683,0.014528,False,1.3755295377287893,Basic
user_3987,0.022027687033274086,0.21496857783425846,0.5252312119421964,0.009015573421486229,0.003414,False,4.117645427101739,Basic
user_3988,0.17744540836922756,0.2373051577146649,0.7648705171379645,0.055053384429520714,0.020849,False,17.476016965597523,Basic
user_3989,0.12566032581269038,0.4413574223121499,0.49185177427110494,0.11275981990668635,0.042703,False,2.4091255937864,Basic
user_3990,0.13215534935025983,0.36199938398607995,0.7648074507787137,0.0625518946063473,0.023689,False,14.20445784276055,Basic
user_3991,0.30894124811610985,0.02853032967670237,0.6908547065150534,0.012758392721889146,0.004832,False,16.473832791259188,Basic
user_3992,0.305910644802228,0.11713846700800114,0.765388795653716,0.046817910292188854,0.01773,False,16.672899415791374,Basic
user_3993,0.12840362004447653,0.22017844680533097,0.5247359835830415,0.05387797008417014,0.020404,False,7.918223113313271,Basic
user_3994,0.14784489677563992,0.18336098042202592,0.7932240643177226,0.03417569693437359,0.012943,False,9.409972964663856,Basic
user_3995,0.06762172879959905,0.04200452554946361,0.7752248792838773,0.003663993134076819,0.001388,False,6.141728257623958,Basic
user_3996,0.058000132785890876,0.10475683125859173,0.5599057303075967,0.010851666261550041,0.00411,False,2.799543407659402,Basic
user_3997,0.32716814554408974,0.29881854907334193,0.9218869683268849,0.10604761094728427,0.040161,False,4.0312542225948915,Basic
user_3998,0.3854467096613291,0.03189281409909681,0.6991088602970706,0.017583785522491714,0.006659,False,2.5609176993680505,Basic
user_3999,0.24800642328440411,0.024261116710108194,0.910894930321137,0.006605495957737028,0.002502,False,7.74292309517824,Basic
user_4000,0.4438131232313035,0.2698607922682725,0.45895392671858226,0.26095813562500414,0.098828,False,3.236566084578432,Basic
user_4001,0.17985903691476227,0.02897499178687038,0.5812114180080205,0.008966468923237393,0.003396,False,7.664614490297628,Basic
user_4002,0.18485828140006677,0.37013015863371923,0.5487918206812579,0.12467683088721394,0.047217,False,16.172593446059995,Basic
user_4003,0.23733126761236334,0.17701278272328852,0.8266108237100609,0.050822789760669076,0.019247,False,12.43579693536397,Basic
user_4004,0.19645926186839813,0.1330122458483941,0.6160478538310206,0.04241795093730035,0.016064,False,12.592283821817254,Basic
user_4005,0.16271460513247368,0.1026283888011625,0.2975611646972374,0.056120017463146384,0.021253,False,15.425455468463051,Basic
user_4006,0.17334891667502736,0.23428714206209936,0.6277424694890659,0.06469758577973761,0.024502,False,0.7826766388324536,Basic
user_4007,0.19020968371194058,0.1564146643009527,0.8749309851690614,0.034004492158709786,0.012878,False,15.095707000764017,Basic
user_4008,0.26350568295721594,0.1787841894868213,0.7560808842891316,0.06230900811223479,0.023597,False,3.7306280006842485,Basic
user_4009,0.077294701687358,0.3123354552799084,0.7830762854186525,0.03082953256506651,0.011676,False,6.572611187453056,Basic
user_4010,0.280585536097017,0.39546268299232223,0.7272429425406003,0.1525777734275788,0.057783,False,5.852813647526353,Basic
user_4011,0.2518093250408111,0.1259863782581117,0.7034107084940281,0.045101026314245785,0.01708,False,2.007455410199482,Basic
user_4012,0.037717603179626205,0.09044904748182347,0.8546312135899456,0.003991805151328633,0.001512,False,3.300488498386724,Basic
user_4013,0.1933840250185708,0.504335960050978,0.6920908058024455,0.14092156274664186,0.053369,False,18.170596740970257,Basic
user_4014,0.2379541449969057,0.04139668478532452,0.5840001838927508,0.016867311013736456,0.006388,False,11.405172879177359,Basic
user_4015,0.09995619083774876,0.10505386788387715,0.8220210990894258,0.012774349074587577,0.004838,False,9.005463464594996,Basic
user_4016,0.25271581099907925,0.04712829116576005,0.6946873708257402,0.01714449524078564,0.006493,False,14.398100867967722,Basic
user_4017,0.3157932468789546,0.1960377714641172,0.6167651053217295,0.10037436266643952,0.038013,False,15.461048138514268,Basic
user_4018,0.19201767111412296,0.20237812136875294,0.4792798572760556,0.08108034368591581,0.030706,False,2.094994224205387,Basic
user_4019,0.27047530329563635,0.12444438392313563,0.5463098220560187,0.061611801813069564,0.023333,False,14.07720289381799,Basic
user_4020,0.06503663678352328,0.4359622457546862,0.8530088170934785,0.0332394198750345,0.012588,False,17.71553423127597,Basic
user_4021,0.3074469516704954,0.17067680354950718,0.6720517675257703,0.07808038830899706,0.02957,False,11.123285553614616,Basic
user_4022,0.1813804233569645,0.2656197985719002,0.742111983837556,0.06492043325837038,0.024586,False,11.668982078271943,Basic
user_4023,0.3597669108978654,0.209363345725237,0.6021781824868555,0.1250825857485371,0.04737,False,16.537738511943854,Basic
user_4024,0.2661661427279773,0.07755603689001439,0.6089010719359864,0.033901715953053885,0.012839,False,12.910168628445408,Basic
user_4025,0.15197556159517445,0.25900215758699424,0.7349043520045361,0.053560709289965355,0.020284,False,18.910082721590985,Basic
user_4026,0.18089189897201702,0.35182104345675014,0.705429880479213,0.09021672941607609,0.034166,False,5.371179084438958,Basic
user_4027,0.1424182551515162,0.09476269166684483,0.7937003062024743,0.017003820075647456,0.00644,False,16.064130980752456,Basic
user_4028,0.20666319937737065,0.18477939359655257,0.5427415559645932,0.07035964031131826,0.026646,False,11.635775196666492,Basic
user_4029,0.3794590455406697,0.12240812707168526,0.9221543337413225,0.05036995366772551,0.019076,False,6.948975271133443,Basic
user_4030,0.1610925952116654,0.07807602061768557,0.6540158373325703,0.01923113794369288,0.007283,False,16.77813374122706,Basic
user_4031,0.3645784386834669,0.14270421874273131,0.822529021662976,0.06325233504537238,0.023954,False,18.92867886608997,Basic
user_4032,0.3955548174117297,0.3283327820048085,0.8464337818098983,0.15343623615599708,0.058108,False,1.0991380076839063,Basic
user_4033,0.08432538412730935,0.3689311367685519,0.5406239759525242,0.057545098272269446,0.021793,False,17.584932376659573,Basic
user_4034,0.1520154629630172,0.48248693371043644,0.887443532179029,0.08264804682446228,0.0313,False,3.8591090499209777,Basic
user_4035,0.11828903494128244,0.20182082318379485,0.7168209942169883,0.033304256708530024,0.012613,False,3.898572416223483,Basic
user_4036,0.297094279133966,0.3225634250978726,0.9416495996538246,0.10177007274220241,0.038542,False,0.7933657468145074,Basic
user_4037,0.16808126949976937,0.13717029600739183,0.8656122665939876,0.02663520190315855,0.010087,False,17.52156694451152,Basic
user_4038,0.18949123958230216,0.1460789368553123,0.858642520891005,0.03223772192513131,0.012209,False,14.428562740019059,Basic
user_4039,0.3332153943749732,0.3618382381217362,0.8254294088029027,0.1460695123409029,0.055318,False,1.0155345569132428,Basic
user_4040,0.42765071898227036,0.19697521791006703,0.7029414773123747,0.11983443327743241,0.045383,False,12.037168978639249,Basic
user_4041,0.4381554032154814,0.398499053386629,0.7721159191083429,0.22613769396082828,0.085641,False,2.2825543489501205,Basic
user_4042,0.14397122341314084,0.037073482168176373,0.7456778364928339,0.007157936474338148,0.002711,False,14.27669920759197,Basic
user_4043,0.3902437129287294,0.36169982252546723,0.673030940477935,0.20972450628758038,0.079425,False,7.772023016134181,Basic
user_4044,0.23849646741600852,0.17591233699904618,0.7009125664484013,0.059856925039530544,0.022669,False,0.9837598389629623,Basic
user_4045,0.2694352569472101,0.2693092406665376,0.6161943179387738,0.11775734106080549,0.044596,False,15.758741531925939,Basic
user_4046,0.42090952879080357,0.19573971475222454,0.7976541673576332,0.10328876156308683,0.039117,False,10.875852220314384,Basic
user_4047,0.07165694726393376,0.21549802752055483,0.4592056261294584,0.03362748606474778,0.012735,False,14.684495394095855,Basic
user_4048,0.17486182745280415,0.22577125519398544,0.5725692995420174,0.0689502114435959,0.026112,False,12.816086170271722,Basic
user_4049,0.38912913360355383,0.289071220459568,0.7462773378818022,0.15072953157927663,0.057083,False,8.253527319396774,Basic
user_4050,0.1570784103213364,0.10465206185056102,0.7136107433641236,0.02303577919082481,0.008724,False,13.274662731166156,Basic
user_4051,0.2349494307863376,0.06322007729196105,0.5998536076165429,0.024761910215116426,0.009378,False,0.28031575735762737,Basic
user_4052,0.1366970069662702,0.3177324069993241,0.8026706932023265,0.054110694984659646,0.020492,False,6.455013620658462,Basic
user_4053,0.14922617732557936,0.13712585000266922,0.6737577719539587,0.03037110258346295,0.011502,False,14.779214524511625,Basic
user_4054,0.2502028104232292,0.05498137622175764,0.4337532197055192,0.03171502648662789,0.012011,False,14.498176229460213,Basic
user_4055,0.3068227705258243,0.06972805812349003,0.43016263367533203,0.04973504042887717,0.018835,False,16.86077797698341,Basic
user_4056,0.13067360807398315,0.19736338947935558,0.8430473788239933,0.03059162136409718,0.011585,False,11.609864886805942,Basic
user_4057,0.30859510708269866,0.1515308935678833,0.7018800889216434,0.0666234775212983,0.025231,False,17.901739239789872,Basic
user_4058,0.17109805138388554,0.04248858534201214,0.8550312695172314,0.008502278708684927,0.00322,False,10.596531925704511,Basic
user_4059,0.28388423278858244,0.22265095134356416,0.7185333058472296,0.08796682629385927,0.033314,False,9.508626127444009,Basic
user_4060,0.18064212610945143,0.081952501952135,0.7513119313612163,0.019704298008153317,0.007462,False,3.747115570253596,Basic
user_4061,0.23588613200113195,0.011597134239450916,0.8265974848092736,0.0033094743068002074,0.001253,False,14.797891964318792,Basic
user_4062,0.1787680848657125,0.07397266402829361,0.726041799718109,0.01821376053814963,0.006898,False,13.149085942549062,Basic
user_4063,0.054631273340570954,0.06470595451608775,0.7548709903082116,0.004682877913334071,0.001773,False,8.754453008567395,Basic
user_4064,0.1480204266169461,0.10828072643288517,0.9383338332315699,0.017081084314939144,0.006469,False,1.6550662139907288,Basic
user_4065,0.17883977733537343,0.10140329996159853,0.5489977743637965,0.03303281804233169,0.01251,False,2.388345234906346,Basic
user_4066,0.17561129901214279,0.10987862169397652,0.8084134463040995,0.02386888488503012,0.009039,False,2.174762723130296,Basic
user_4067,0.5324561394967434,0.3121266219516751,0.8530953985144815,0.19481260413307372,0.073778,False,7.1363868536947255,Basic
user_4068,0.2976096682939584,0.27456479561517466,0.5969041720643115,0.1368949013467889,0.051844,False,3.020573906889238,Basic
user_4069,0.24813440363068287,0.17045286813014687,0.8166479473812803,0.05179125339901998,0.019614,False,16.355999886000923,Basic
user_4070,0.17488206422041036,0.3038043118750343,0.7968114106609703,0.06667816809462485,0.025252,False,17.087576289170638,Basic
user_4071,0.042514600852691625,0.21803490252894006,0.6941445512286472,0.013354087180495688,0.005057,False,16.278612227888125,Basic
user_4072,0.1595949999866105,0.18338299884941253,0.5557978339812328,0.05265765339399438,0.019942,False,11.568243830271207,Basic
user_4073,0.2941605094339252,0.21746543070228996,0.5540128532073028,0.11546616925820151,0.043728,False,11.330752571057452,Basic
user_4074,0.12319784212380551,0.12958525293067197,0.8255355902896099,0.01933850426306358,0.007324,False,16.92755764304073,Basic
user_4075,0.12152960776754079,0.26926443396958394,0.9385079233754642,0.03486768756131306,0.013205,False,7.719855052612305,Basic
user_4076,0.08299913653318594,0.08945802729181787,0.6153067491683473,0.01206705278500303,0.00457,False,1.1845420646268048,Basic
user_4077,0.09108251754828832,0.15403024674125873,0.5304568197727839,0.026447888176434915,0.010016,False,8.93746998518819,Basic
user_4078,0.6110098877682573,0.3672443446069645,0.8484766286614526,0.26446211740189435,0.100155,False,10.520498789989961,Basic
user_4079,0.2882913686844939,0.15272206015333412,0.6708317898856215,0.06563262566526143,0.024856,False,10.439590754623401,Basic
user_4080,0.2475126120047491,0.06762600506161083,0.9057609931389363,0.018479807895280125,0.006999,False,3.0210775107105787,Basic
user_4081,0.23940025127752412,0.2870696777642453,0.7978133807299526,0.08614113858060297,0.032623,False,14.884846493243153,Basic
user_4082,0.4472672663233703,0.1892637451830128,0.8426457693482625,0.1004591502163502,0.038045,False,13.90737127615373,Basic
user_4083,0.3536582547838534,0.1305077287757818,0.3955223070759852,0.11669414030238362,0.044193,False,4.367205740885294,Basic
user_4084,0.033137916827776885,0.268680244082379,0.5418171642366736,0.016432671700632003,0.006223,False,10.47335631481646,Basic
user_4085,0.10016712320006654,0.36542776180217645,0.9103118963099831,0.04021022661083481,0.015228,False,15.016235965050182,Basic
user_4086,0.2528432115361508,0.22483465786951504,0.6379718186795229,0.08910725410728011,0.033746,False,0.1460078365093681,Basic
user_4087,0.21915142544350558,0.257700265632566,0.8094424820308065,0.06977071478736332,0.026423,False,5.227941329020491,Basic
user_4088,0.1940539819294962,0.37588113811117896,0.7720268373008108,0.09448017615253514,0.035781,False,8.968719487314116,Basic
user_4089,0.07777342516720369,0.4107674927291032,0.6774782480372578,0.04715545473148517,0.017858,False,16.05560040425708,Basic
user_4090,0.16267505360117618,0.10765101430366945,0.44578332491560096,0.03928396048772336,0.014877,False,15.180378127540791,Basic
user_4091,0.27469126689703094,0.028652095581419443,0.4911177208629494,0.016025649452611083,0.006069,False,2.868857955009325,Basic
user_4092,0.14612484018748656,0.14690781737138522,0.8898315320929635,0.024124657939682246,0.009136,False,8.792095981165064,Basic
user_4093,0.06692250354783628,0.12082212658651219,0.8824232821966377,0.009163084608346927,0.00347,False,5.788097474300811,Basic
user_4094,0.3066096656625672,0.1487545260375812,0.7408207432721923,0.06156627754876263,0.023316,False,7.627239531809464,Basic
user_4095,0.06397016259050411,0.20259335996806183,0.7646093354771611,0.016949740966510283,0.006419,False,10.27187142414947,Basic
user_4096,0.3092527879708356,0.2767905694412772,0.8007542123645917,0.10689704026780242,0.040483,False,9.487470718928458,Basic
